LN46_0.75_1_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,,LN46_0.75_3_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,,LN46_0.75_4_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,,
286.0128174,3.715180635,286.0128174,3.667654037,286.0128174,3.750896454,286.0128174,3.766113997,
284.9942627,3.634378672,284.9942627,3.657167435,284.9942627,3.600761652,284.9942627,3.487009764,
284.014801,3.637273788,284.014801,3.63899374,284.014801,3.72254777,284.014801,3.915108919,
282.9959717,3.632794857,282.9959717,3.690409422,282.9959717,3.952895641,282.9959717,4.018439293,
282.0162659,3.55132246,282.0162659,3.547311544,282.0162659,3.838935375,282.0162659,3.543920279,
280.9972229,3.66334343,280.9972229,3.715398312,280.9972229,3.747342587,280.9972229,4.013132095,
280.017334,3.616980314,280.017334,3.527666092,280.017334,3.67315197,280.017334,3.570973158,
278.9980774,3.578478098,278.9980774,3.677770615,278.9980774,3.625217915,278.9980774,3.795742035,
278.0178833,3.667725563,278.0178833,3.694592476,278.0178833,3.604566813,278.0178833,3.85516715,
276.9984436,3.697952271,276.9984436,3.821619511,276.9984436,3.804114819,276.9984436,3.900792599,
276.0180969,3.702940226,276.0180969,3.48253727,276.0180969,3.608991861,276.0180969,3.633831263,
274.9984131,3.60888648,274.9984131,3.575082302,274.9984131,3.620829344,274.9984131,3.724642992,
274.0177917,3.874269724,274.0177917,3.8393507,274.0177917,3.852621317,274.0177917,4.047700405,
272.9978943,3.91349864,272.9978943,3.582564116,272.9978943,4.135141373,272.9978943,3.805131912,
272.0171509,3.651328564,272.0171509,3.616876602,272.0171509,3.744624853,272.0171509,3.644497395,
270.9970093,3.835697651,270.9970093,3.75058651,270.9970093,3.653445721,270.9970093,3.79329133,
270.0160217,3.912638187,270.0160217,3.752025843,270.0160217,3.781133413,270.0160217,3.665614843,
268.9956665,3.517256975,268.9956665,3.591676712,268.9956665,3.817912817,268.9956665,3.723494053,
268.0144653,3.659115553,268.0144653,3.747087479,268.0144653,3.672851086,268.0144653,3.739900827,
266.9938965,3.617651701,266.9938965,3.601957321,266.9938965,3.615530968,266.9938965,3.993198395,
266.0125122,3.619398355,266.0125122,3.655286074,266.0125122,3.5955832,266.0125122,3.648027897,
264.9917297,3.912889719,264.9917297,3.568267584,264.9917297,3.759681463,264.9917297,3.575728416,
264.0101318,3.854109049,264.0101318,3.433815956,264.0101318,3.543988705,264.0101318,3.814530373,
262.9891663,3.406210184,262.9891663,3.783298492,262.9891663,4.027898312,262.9891663,3.837239265,
262.0073242,3.593504667,262.0073242,3.644524813,262.0073242,3.963592291,262.0073242,3.601409435,
260.9861145,3.724620819,260.9861145,3.816752434,260.9861145,3.896103144,260.9861145,3.845305443,
260.0041199,3.602724075,260.0041199,3.697331429,260.0041199,3.651242495,260.0041199,3.669035673,
258.9827576,3.632694006,258.9827576,3.625084877,258.9827576,3.826931238,258.9827576,3.849551678,
258.0005188,3.681241989,258.0005188,3.563845873,258.0005188,3.706587553,258.0005188,3.927706242,
257.018219,4.012554646,257.018219,3.66280365,257.018219,3.56086278,257.018219,3.989485502,
255.996521,3.513897181,255.996521,3.526923895,255.996521,3.771944761,255.996521,3.853146315,
255.0139771,3.620177984,255.0139771,3.547936678,255.0139771,4.044865131,255.0139771,3.726821661,
253.9920807,3.821099281,253.9920807,3.911887169,253.9920807,3.652036428,253.9920807,4.390789986,
253.0093994,3.681582212,253.0093994,3.609233856,253.0093994,3.650597572,253.0093994,3.807049274,
251.9872589,3.804427385,251.9872589,3.826807737,251.9872589,4.363873005,251.9872589,3.717932701,
251.0043488,3.694458008,251.0043488,3.631613255,251.0043488,3.663901806,251.0043488,3.826588392,
249.9820251,3.619441748,249.9820251,3.852202654,249.9820251,3.988697767,249.9820251,4.33317852,
248.9989624,3.749947786,248.9989624,3.803966522,248.9989624,3.892203331,248.9989624,3.952987194,
248.0157471,3.669646025,248.0157471,3.596952677,248.0157471,3.711173296,248.0157471,3.737368107,
246.9931488,3.765466452,246.9931488,3.764816284,246.9931488,3.862812281,246.9931488,3.797515869,
246.0097809,3.589652777,246.0097809,3.578861713,246.0097809,3.830835819,246.0097809,3.906607151,
244.986969,3.675380707,244.986969,3.772653103,244.986969,3.687757969,244.986969,3.740950584,
244.0034027,3.748174429,244.0034027,3.843684435,244.0034027,3.828559399,244.0034027,4.007867813,
242.9804077,3.643216848,242.9804077,3.720914364,242.9804077,3.748303413,242.9804077,3.841458321,
241.9966736,3.799124002,241.9966736,3.548618078,241.9966736,3.62074995,241.9966736,3.757923841,
241.0128021,3.650196791,241.0128021,3.761698484,241.0128021,4.015474796,241.0128021,4.174407005,
239.989502,3.412318468,239.989502,3.628891706,239.989502,3.654845715,239.989502,3.759697437,
239.0054932,3.460518599,239.0054932,3.449186087,239.0054932,3.498848915,239.0054932,3.79302907,
237.9820251,3.456560373,237.9820251,3.480331421,237.9820251,3.698935747,237.9820251,3.594920397,
236.9978027,3.41185832,236.9978027,3.490346909,236.9978027,3.610084534,236.9978027,3.612701416,
236.013504,3.448598862,236.013504,3.433102369,236.013504,3.428802967,236.013504,3.516748905,
234.9897461,3.54663372,234.9897461,3.4667871,234.9897461,3.58022213,234.9897461,3.633937359,
234.005249,3.481330872,234.005249,4.272370338,234.005249,4.059180737,234.005249,3.730340004,
232.9812927,3.454977274,232.9812927,3.597543955,232.9812927,3.688233614,232.9812927,3.448989153,
231.9966583,3.535502672,231.9966583,3.597140074,231.9966583,3.602863073,231.9966583,3.674695253,
231.0119019,3.608228445,231.0119019,3.560135365,231.0119019,3.529927254,231.0119019,3.607187986,
229.9876556,3.613405466,229.9876556,3.653337479,229.9876556,3.677064896,229.9876556,4.151198864,
229.0027313,3.55547452,229.0027313,3.559219122,229.0027313,3.634123564,229.0027313,3.69026804,
228.0177002,3.538077116,228.0177002,3.688788891,228.0177002,3.632829666,228.0177002,3.625264406,
226.9931946,3.544336319,226.9931946,3.567531586,226.9931946,3.60864687,226.9931946,3.568335772,
226.0080261,3.4968009,226.0080261,3.575763464,226.0080261,3.680227041,226.0080261,3.581429005,
224.9833527,3.445480108,224.9833527,3.453154087,224.9833527,3.534377098,224.9833527,3.544221163,
223.9979706,3.468575954,223.9979706,3.466070652,223.9979706,3.621204138,223.9979706,3.507701874,
223.012558,3.46574235,223.012558,3.387272358,223.012558,3.462182045,223.012558,3.523420811,
221.9875946,3.447613955,221.9875946,3.453648567,221.9875946,3.468811035,221.9875946,3.527798653,
221.0019836,3.419467449,221.0019836,3.48634553,221.0019836,3.504894495,221.0019836,3.470665216,
220.0162659,3.443473577,220.0162659,3.489243746,220.0162659,3.412218094,220.0162659,3.565347672,
218.9910583,3.350823164,218.9910583,3.485909224,218.9910583,3.406144619,218.9910583,3.473329544,
218.005188,3.352391243,218.005188,3.336498499,218.005188,3.411004782,218.005188,3.61250639,
217.0192108,3.36270237,217.0192108,3.365748644,217.0192108,3.391950607,217.0192108,3.428124905,
215.9937592,3.280263901,215.9937592,3.567638636,215.9937592,3.365672588,215.9937592,3.340278149,
215.0076294,3.306306362,215.0076294,3.266668558,215.0076294,3.275264502,215.0076294,3.296461344,
213.9820099,3.383006096,213.9820099,3.364442825,213.9820099,3.303258181,213.9820099,3.316641808,
212.9957123,3.256875277,212.9957123,3.281936169,212.9957123,3.419050217,212.9957123,3.339402676,
212.0093536,3.250471115,212.0093536,3.374257326,212.0093536,3.311178684,212.0093536,3.288543224,
210.9834442,3.253418207,210.9834442,3.330767393,210.9834442,3.36895299,210.9834442,3.304549217,
209.9969177,3.314690113,209.9969177,3.356473923,209.9969177,3.419375896,209.9969177,3.447618246,
209.0103302,3.241334438,209.0103302,3.287607908,209.0103302,3.339619637,209.0103302,3.327421665,
207.9841766,3.182910681,207.9841766,3.204427481,207.9841766,3.195801497,207.9841766,3.27525568,
206.997406,3.428940773,206.997406,3.334634304,206.997406,3.274363279,206.997406,3.282702684,
206.0105743,3.212068796,206.0105743,3.268111944,206.0105743,3.203698635,206.0105743,3.350235462,
204.9841614,3.198534966,204.9841614,3.370924234,204.9841614,3.365665913,204.9841614,3.318356037,
203.9971771,3.258110762,203.9971771,3.184633255,203.9971771,3.431867361,203.9971771,3.423593283,
203.0100708,3.097321749,203.0100708,3.160367727,203.0100708,3.326834917,203.0100708,3.194265842,
201.9834442,3.210242033,201.9834442,3.084052086,201.9834442,3.183419943,201.9834442,3.279337645,
200.9962158,3.042004108,200.9962158,3.070045948,200.9962158,3.270176888,200.9962158,3.13031888,
200.0089111,3.234466076,200.0089111,3.173774481,200.0089111,3.187262297,200.0089111,3.128895044,

LN46_0.75_1_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,
LN46_0.75_1_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h
Collection Time: 2/2/2024 9:52:43 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/2/2024 9:49:20 AM
Method Modifications:
UVVIS SAT Changed: 2/2/2024 9:50:37 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/2/2024 9:50:37 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/2/2024 9:50:41 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/2/2024 9:50:41 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 210.0

LN46_0.75_2_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,
LN46_0.75_2_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h
Collection Time: 2/2/2024 9:54:29 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/2/2024 9:49:20 AM
Method Modifications:
UVVIS SAT Changed: 2/2/2024 9:50:37 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/2/2024 9:50:37 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/2/2024 9:50:41 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/2/2024 9:50:41 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 207.0

LN46_0.75_3_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,
LN46_0.75_3_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h
Collection Time: 2/2/2024 9:56:03 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/2/2024 9:49:20 AM
Method Modifications:
UVVIS SAT Changed: 2/2/2024 9:50:37 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/2/2024 9:50:37 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/2/2024 9:50:41 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/2/2024 9:50:41 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 207.0

LN46_0.75_4_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,
LN46_0.75_4_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h
Collection Time: 2/2/2024 9:57:36 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/2/2024 9:49:20 AM
Method Modifications:
UVVIS SAT Changed: 2/2/2024 9:50:37 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/2/2024 9:50:37 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/2/2024 9:50:41 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/2/2024 9:50:41 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 200.0

