LN46_0.75_1_0.5mL_s_0.5mL_Ti_0h,,LN46_0.75_1_0.5mL_s_0.5mL_Ti_0h_r,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h_r,,LN46_0.75_3_0.5mL_s_0.5mL_Ti_0h,,LN46_0.75_4_0.5mL_s_0.5mL_Ti_0h,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
302.0171204,3.77718544,302.0171204,3.735741138,302.0171204,3.586569548,302.0171204,3.604490042,302.0171204,3.889852047,302.0171204,3.699264765,
301.0004883,4.057029247,301.0004883,10,301.0004883,3.884689093,301.0004883,4.047513485,301.0004883,4.080898285,301.0004883,4.491504192,
299.9836426,10,299.9836426,3.949108601,299.9836426,3.753680229,299.9836426,4.038700581,299.9836426,10,299.9836426,3.8822999,
299.0058594,4.058272362,299.0058594,4.294960499,299.0058594,10,299.0058594,3.97635603,299.0058594,4.003751278,299.0058594,3.904541254,
297.9888306,4.128098488,297.9888306,3.845980883,297.9888306,3.7188344,297.9888306,3.905231953,297.9888306,3.899034977,297.9888306,3.633839369,
297.0107727,3.762310266,297.0107727,3.631536484,297.0107727,3.876430988,297.0107727,3.738448143,297.0107727,3.996381521,297.0107727,3.743458033,
295.9935303,3.973565817,295.9935303,3.946885109,295.9935303,3.61319232,295.9935303,3.862308264,295.9935303,3.862320662,295.9935303,3.720688581,
295.0152588,4.105253696,295.0152588,3.983331203,295.0152588,3.908763885,295.0152588,3.733582735,295.0152588,4.082332134,295.0152588,3.724885225,
293.9977722,4.150710583,293.9977722,4.43031311,293.9977722,4.109830856,293.9977722,3.849578857,293.9977722,4.153467655,293.9977722,3.942834377,
293.0192566,4.846933365,293.0192566,10,293.0192566,3.870014429,293.0192566,10,293.0192566,4.437903404,293.0192566,3.93201375,
292.0015259,4.674256802,292.0015259,4.192133904,292.0015259,4.120645523,292.0015259,4.177176952,292.0015259,3.936647415,292.0015259,4.265960693,
290.9836426,4.246204853,290.9836426,4.228315353,290.9836426,3.881664753,290.9836426,4.366177559,290.9836426,3.920289755,290.9836426,3.88378644,
290.0048523,3.748321295,290.0048523,3.798438549,290.0048523,3.497156382,290.0048523,3.582458496,290.0048523,3.734564543,290.0048523,3.627695799,
288.9867554,3.668143749,288.9867554,4.098626137,288.9867554,3.699428558,288.9867554,3.535636187,288.9867554,3.735949755,288.9867554,3.634391546,
288.0076904,4.065451145,288.0076904,10,288.0076904,3.832249165,288.0076904,3.827611923,288.0076904,10,288.0076904,3.828221798,
286.9893799,4.075624943,286.9893799,3.936115026,286.9893799,3.773006439,286.9893799,4.2313447,286.9893799,4.045994282,286.9893799,3.899970055,
286.0101013,4.039904118,286.0101013,3.915194035,286.0101013,3.874010563,286.0101013,3.708311081,286.0101013,3.673971415,286.0101013,3.96613574,
284.9915771,3.812427759,284.9915771,3.83546257,284.9915771,3.762214184,284.9915771,3.873894453,284.9915771,4.01605463,284.9915771,3.929627895,
284.012085,4.083768845,284.012085,3.901490211,284.012085,3.896317959,284.012085,3.769135952,284.012085,4.084867001,284.012085,3.797471762,
282.9932861,3.930470467,282.9932861,4.72246933,282.9932861,3.701165438,282.9932861,3.844057083,282.9932861,4.282214642,282.9932861,3.80914402,
282.0135803,3.85973978,282.0135803,10,282.0135803,3.817735434,282.0135803,3.730630159,282.0135803,3.958106995,282.0135803,4.028992653,
280.9945679,3.65376687,280.9945679,3.603090525,280.9945679,3.578248501,280.9945679,3.537265062,280.9945679,3.695926428,280.9945679,3.524227142,
280.0146484,3.848220587,280.0146484,3.873892784,280.0146484,3.520730972,280.0146484,3.558511257,280.0146484,3.649499178,280.0146484,3.631212711,
278.9954224,3.786917925,278.9954224,3.806068182,278.9954224,4.009988308,278.9954224,3.760009527,278.9954224,3.534270048,278.9954224,3.609807968,
278.0153198,3.81833744,278.0153198,10,278.0153198,4.633793831,278.0153198,3.911442995,278.0153198,4.503354073,278.0153198,3.763964415,
276.9958496,4.05853796,276.9958496,3.736936331,276.9958496,3.727130413,276.9958496,3.632133484,276.9958496,3.641214848,276.9958496,3.635292768,
276.0154724,3.967324495,276.0154724,3.733647346,276.0154724,3.533198833,276.0154724,3.836615801,276.0154724,3.95063591,276.0154724,3.815994024,
274.9958191,4.132118702,274.9958191,3.761389256,274.9958191,3.56708622,274.9958191,3.647559643,274.9958191,3.673078775,274.9958191,3.515098333,
274.0152588,4.08814764,274.0152588,3.785490513,274.0152588,3.71922946,274.0152588,3.7535882,274.0152588,3.752487898,274.0152588,3.623242617,
272.9953613,4.481636047,272.9953613,3.986588001,272.9953613,4.09916687,272.9953613,10,272.9953613,3.777482033,272.9953613,4.007771969,
272.0145569,4.67855835,272.0145569,4.019460678,272.0145569,4.009511948,272.0145569,3.9666996,272.0145569,3.970811367,272.0145569,3.876100063,
270.9944763,3.599799633,270.9944763,3.637064219,270.9944763,3.723855257,270.9944763,3.75453043,270.9944763,3.557960033,270.9944763,3.690353632,
270.0134888,3.81571579,270.0134888,3.680226088,270.0134888,3.756510019,270.0134888,3.59763813,270.0134888,4.437094212,270.0134888,3.744168997,
268.9931641,3.782875061,268.9931641,3.859810352,268.9931641,3.563926458,268.9931641,3.80294466,268.9931641,3.869971275,268.9931641,3.738496065,
268.0119629,3.909057856,268.0119629,3.918600559,268.0119629,3.642614841,268.0119629,3.743195057,268.0119629,3.693972826,268.0119629,3.719053745,
266.9914551,3.736949205,266.9914551,3.718779564,266.9914551,3.896615505,266.9914551,3.625392914,266.9914551,3.937388182,266.9914551,3.524549007,
266.0100403,3.834575653,266.0100403,3.745133877,266.0100403,3.854758978,266.0100403,3.785449982,266.0100403,3.657436371,266.0100403,3.697870016,
264.9892883,3.710125923,264.9892883,3.915727139,264.9892883,3.99475956,264.9892883,3.815458059,264.9892883,3.792387247,264.9892883,3.539148569,
264.0076599,3.884538651,264.0076599,3.745589733,264.0076599,3.779167175,264.0076599,3.626558542,264.0076599,3.928350925,264.0076599,3.571950674,
262.9866943,10,262.9866943,10,262.9866943,4.057124615,262.9866943,5.137454987,262.9866943,4.835281849,262.9866943,3.984421015,
262.0048828,3.855079651,262.0048828,4.368957996,262.0048828,3.710911751,262.0048828,4.099981308,262.0048828,10,262.0048828,4.136885166,
260.9837341,3.870735407,260.9837341,3.800872564,260.9837341,3.610466242,260.9837341,3.674685478,260.9837341,3.713990688,260.9837341,3.629594803,
260.001709,3.834736586,260.001709,3.773665905,260.001709,3.624482393,260.001709,3.628801346,260.001709,3.634893179,260.001709,3.554371595,
259.0196533,4.034420013,259.0196533,4.061165333,259.0196533,3.94977355,259.0196533,3.722327232,259.0196533,3.718545675,259.0196533,3.918547153,
257.9981384,4.362517357,257.9981384,4.567848682,257.9981384,4.100255013,257.9981384,4.419384003,257.9981384,4.084444046,257.9981384,4.022275448,
257.0158386,3.797471762,257.0158386,3.755964518,257.0158386,3.621444464,257.0158386,3.85815835,257.0158386,3.765340805,257.0158386,3.745131016,
255.9941406,3.921214104,255.9941406,3.840428829,255.9941406,3.686244965,255.9941406,3.771575689,255.9941406,3.837006807,255.9941406,3.804791212,
255.011673,3.616168976,255.011673,3.938141823,255.011673,4.086665154,255.011673,4.006512165,255.011673,3.738348722,255.011673,4.993213654,
253.9897461,10,253.9897461,10,253.9897461,4.218747139,253.9897461,10,253.9897461,10,253.9897461,10,
253.0070496,3.84147954,253.0070496,4.028010368,253.0070496,3.857752085,253.0070496,3.655255079,253.0070496,3.765912294,253.0070496,3.789104462,
251.9849548,3.808462381,251.9849548,4.035570621,251.9849548,3.792490005,251.9849548,3.825982332,251.9849548,3.823566437,251.9849548,3.771409035,
251.0020752,4.384200096,251.0020752,4.417039871,251.0020752,4.36298275,251.0020752,3.830340385,251.0020752,4.444684982,251.0020752,3.907140493,
250.0190887,3.883508444,250.0190887,3.989049673,250.0190887,3.5448246,250.0190887,3.840477705,250.0190887,3.902308464,250.0190887,3.748866081,
248.9966736,3.909598351,248.9966736,4.040779114,248.9966736,3.70413518,248.9966736,3.739219904,248.9966736,3.717668295,248.9966736,3.718812943,
248.0135193,3.772615433,248.0135193,3.734205008,248.0135193,3.653378487,248.0135193,3.562568665,248.0135193,3.701943398,248.0135193,3.598899126,
246.9909363,3.697323322,246.9909363,3.703281403,246.9909363,3.694058418,246.9909363,3.638040543,246.9909363,3.679613113,246.9909363,3.616749525,
246.0075531,3.853948593,246.0075531,3.901417494,246.0075531,3.813712597,246.0075531,3.829666615,246.0075531,3.789150715,246.0075531,3.748782635,
244.9847412,4.088524342,244.9847412,3.946524382,244.9847412,3.722732782,244.9847412,3.780389309,244.9847412,3.767670393,244.9847412,3.911658525,
244.0011902,3.870126486,244.0011902,3.986187458,244.0011902,3.768815517,244.0011902,4.063503742,244.0011902,3.910365582,244.0011902,3.865064144,
243.0175476,3.845772505,243.0175476,3.959866285,243.0175476,3.668476582,243.0175476,3.721166849,243.0175476,3.799013376,243.0175476,3.712269783,
241.9944458,3.942630291,241.9944458,3.721943617,241.9944458,3.663504839,241.9944458,3.748120308,241.9944458,3.793058395,241.9944458,3.774937391,
241.0106201,10,241.0106201,3.889536619,241.0106201,4.197757721,241.0106201,4.055161953,241.0106201,3.94943738,241.0106201,4.002559662,
239.9873657,3.773258209,239.9873657,3.98986721,239.9873657,3.56316185,239.9873657,3.774923086,239.9873657,3.72994113,239.9873657,3.597701788,
239.0033417,3.857779026,239.0033417,3.833802223,239.0033417,3.890198708,239.0033417,3.902542591,239.0033417,3.932570457,239.0033417,4.238434792,
238.0192261,4.051858902,238.0192261,4.072445393,238.0192261,4.079795837,238.0192261,3.969194651,238.0192261,4.220963001,238.0192261,3.953773975,
236.9956665,3.721429586,236.9956665,10,236.9956665,3.598642826,236.9956665,3.720927238,236.9956665,3.928912163,236.9956665,3.931215525,
236.0113678,3.761324406,236.0113678,3.788620949,236.0113678,3.839481592,236.0113678,4.030535221,236.0113678,3.8201437,236.0113678,3.944939375,
234.9876099,3.923506498,234.9876099,3.794239759,234.9876099,4.829137325,234.9876099,3.739994287,234.9876099,3.769205809,234.9876099,3.816134453,
234.0031586,3.848697424,234.0031586,3.913408995,234.0031586,3.861671925,234.0031586,3.759566307,234.0031586,3.853963614,234.0031586,3.867174149,
233.0186005,4.102032661,233.0186005,10,233.0186005,10,233.0186005,3.780096054,233.0186005,3.842013836,233.0186005,4.857852459,
231.9945526,3.684472084,231.9945526,3.998874903,231.9945526,10,231.9945526,3.710866928,231.9945526,3.936435938,231.9945526,4.054471493,
231.0098114,4.332417011,231.0098114,3.988905191,231.0098114,3.55040884,231.0098114,3.70621109,231.0098114,4.019042015,231.0098114,3.5619452,
229.9855957,4.034367085,229.9855957,3.614128351,229.9855957,3.675583839,229.9855957,3.64511919,229.9855957,3.664727211,229.9855957,3.76125288,
229.0006714,4.049800396,229.0006714,3.821424961,229.0006714,4.085940361,229.0006714,3.886851311,229.0006714,3.677078247,229.0006714,3.977818489,
228.0157013,3.68346715,228.0157013,3.611937046,228.0157013,3.546685219,228.0157013,3.524784565,228.0157013,3.545966625,228.0157013,3.567806482,
226.9911957,3.64257431,226.9911957,3.565841675,226.9911957,3.578943729,226.9911957,3.550586462,226.9911957,3.569446802,226.9911957,3.525513887,
226.0059967,3.758716106,226.0059967,3.705551863,226.0059967,3.562844038,226.0059967,3.572401285,226.0059967,3.573110819,226.0059967,3.527869463,
224.9813385,3.629326105,224.9813385,3.583088636,224.9813385,3.546269417,224.9813385,3.513976097,224.9813385,3.522432089,224.9813385,3.600494146,
223.9959869,3.605722427,223.9959869,3.611890316,223.9959869,3.540367365,223.9959869,3.513701916,223.9959869,3.638084412,223.9959869,3.571454525,
223.0105438,3.61474824,223.0105438,3.524242878,223.0105438,3.682382584,223.0105438,3.530889034,223.0105438,3.564547777,223.0105438,3.566583157,
221.9855957,3.649136543,221.9855957,3.684837103,221.9855957,3.553078651,221.9855957,3.552051544,221.9855957,3.625487089,221.9855957,3.563283205,
221,3.616979599,221,3.800237179,221,3.506875515,221,3.610804081,221,3.56968379,221,3.532619476,
220.0142975,3.61361146,220.0142975,4.293478966,220.0142975,3.559276581,220.0142975,3.742471933,220.0142975,3.626881838,220.0142975,3.740796089,
218.9891205,3.85644722,218.9891205,3.723663092,218.9891205,3.818345785,218.9891205,3.702048779,218.9891205,3.812030315,218.9891205,3.714494944,
218.0032501,3.518516302,218.0032501,3.444713354,218.0032501,3.331775427,218.0032501,3.330703735,218.0032501,3.448503017,218.0032501,3.400520563,
217.0173187,3.77747488,217.0173187,4.274366379,217.0173187,3.533901691,217.0173187,3.500953913,217.0173187,3.684665442,217.0173187,3.572597504,
215.9918518,3.497498035,215.9918518,3.421681404,215.9918518,3.458979845,215.9918518,3.375830173,215.9918518,3.616654634,215.9918518,3.492795944,
215.0057373,3.818329573,215.0057373,3.676529646,215.0057373,3.528935671,215.0057373,3.728944063,215.0057373,3.565269709,215.0057373,3.923295498,
214.0195618,3.393422365,214.0195618,3.477237225,214.0195618,3.395736456,214.0195618,3.329756975,214.0195618,3.446278334,214.0195618,3.373188972,
212.9938354,3.802953959,212.9938354,3.582731247,212.9938354,3.59002018,212.9938354,3.77450037,212.9938354,3.853785992,212.9938354,3.798564434,
212.0074921,3.40741539,212.0074921,3.424499989,212.0074921,3.413736343,212.0074921,3.313679934,212.0074921,3.369560719,212.0074921,3.37804985,
210.9815826,3.368246078,210.9815826,3.430127144,210.9815826,3.437408209,210.9815826,3.393354654,210.9815826,3.401171923,210.9815826,3.259616613,
209.9950714,3.407296658,209.9950714,3.421799183,209.9950714,3.356735706,209.9950714,3.469046593,209.9950714,3.356452942,209.9950714,3.446166515,
209.0084534,3.277127028,209.0084534,3.453787327,209.0084534,3.348626375,209.0084534,3.455370903,209.0084534,3.417898178,209.0084534,3.290244102,
207.9823303,3.64916873,207.9823303,3.711854219,207.9823303,3.392056465,207.9823303,3.575252533,207.9823303,4.306453228,207.9823303,3.61232686,
206.995575,3.488959551,206.995575,3.677358627,206.995575,3.59644556,206.995575,3.474887371,206.995575,4.105509281,206.995575,3.558593273,
206.0087585,3.410997391,206.0087585,3.335527897,206.0087585,3.36860919,206.0087585,3.32588625,206.0087585,3.519281387,206.0087585,3.311145544,
204.9823456,3.361153364,204.9823456,3.558172941,204.9823456,3.273546696,204.9823456,3.321726561,204.9823456,3.437524319,204.9823456,3.354534864,
203.9953613,3.345998764,203.9953613,3.364105463,203.9953613,3.463015079,203.9953613,3.340625525,203.9953613,3.400877476,203.9953613,3.356950045,
203.0082855,3.342051268,203.0082855,3.54759264,203.0082855,3.286966085,203.0082855,3.375450611,203.0082855,3.369372129,203.0082855,3.284156084,
201.9816742,3.358983517,201.9816742,3.272814274,201.9816742,3.296120405,201.9816742,3.351789236,201.9816742,3.382656097,201.9816742,3.234076023,
200.9944458,3.188645124,200.9944458,3.281030893,200.9944458,3.385886192,200.9944458,3.321873665,200.9944458,3.493780851,200.9944458,3.327568531,
200.0071564,3.448451042,200.0071564,3.483760118,200.0071564,3.190588713,200.0071564,3.281689644,200.0071564,3.459420443,200.0071564,3.413130522,

LN46_0.75_1_0.5mL_s_0.5mL_Ti_0h,
LN46_0.75_1_0.5mL_s_0.5mL_Ti_0h
Collection Time: 2/1/2024 9:57:11 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 9:54:01 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 9:54:01 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 207.0

LN46_0.75_1_0.5mL_s_0.5mL_Ti_0h_r,
LN46_0.75_1_0.5mL_s_0.5mL_Ti_0h_r
Collection Time: 2/1/2024 9:58:16 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 9:54:01 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 9:54:01 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 207.0

LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h,
LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h
Collection Time: 2/1/2024 9:59:57 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 9:54:01 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 9:54:01 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 210.0

LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h_r,
LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h_r
Collection Time: 2/1/2024 10:01:03 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 9:54:01 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 9:54:01 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 204.0

LN46_0.75_3_0.5mL_s_0.5mL_Ti_0h,
LN46_0.75_3_0.5mL_s_0.5mL_Ti_0h
Collection Time: 2/1/2024 10:03:31 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 9:54:01 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 9:54:01 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 209.0

LN46_0.75_4_0.5mL_s_0.5mL_Ti_0h,
LN46_0.75_4_0.5mL_s_0.5mL_Ti_0h
Collection Time: 2/1/2024 10:06:16 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 9:54:01 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 9:54:01 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 206.0

