LN46_0.75_1_0.5mL_s_0.5mL_Ti_1h,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_1h,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_1h_r,,LN46_0.75_3_0.5mL_s_0.5mL_Ti_1h,,LN46_0.75_3_0.5mL_s_0.5mL_Ti_1h_r,,LN46_0.75_4_0.5mL_s_0.5mL_Ti_1h,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
274.9958191,4.108445168,274.9958191,3.737455606,274.9958191,3.841314077,274.9958191,3.960495472,274.9958191,4.137038231,274.9958191,3.800123692,
274.0152588,3.947907448,274.0152588,3.990532875,274.0152588,3.902248144,274.0152588,4.251568794,274.0152588,3.940575838,274.0152588,4.466619968,
272.9953613,10,272.9953613,10,272.9953613,10,272.9953613,10,272.9953613,10,272.9953613,4.552950859,
272.0145569,4.162855625,272.0145569,10,272.0145569,4.550611973,272.0145569,4.313704014,272.0145569,4.235258579,272.0145569,4.087771893,
270.9944763,3.709877253,270.9944763,3.935783625,270.9944763,3.899305582,270.9944763,3.932217836,270.9944763,3.630922794,270.9944763,3.758516312,
270.0134888,3.977265596,270.0134888,3.968813658,270.0134888,3.813909054,270.0134888,3.756951332,270.0134888,10,270.0134888,4.881071091,
268.9931641,4.103878021,268.9931641,3.977413177,268.9931641,10,268.9931641,3.910259724,268.9931641,4.40282917,268.9931641,4.130526066,
268.0119629,4.227293968,268.0119629,3.572118998,268.0119629,4.029642582,268.0119629,3.958890438,268.0119629,4.375383377,268.0119629,3.872496843,
266.9914551,4.0744977,266.9914551,3.677212477,266.9914551,3.878623962,266.9914551,4.08819437,266.9914551,4.122194767,266.9914551,3.750383377,
266.0100403,3.705949068,266.0100403,3.981094122,266.0100403,4.411785603,266.0100403,5.010577202,266.0100403,4.527108669,266.0100403,4.002788067,
264.9892883,4.273795128,264.9892883,3.9650774,264.9892883,4.140586376,264.9892883,4.026879787,264.9892883,3.962335348,264.9892883,4.277740955,
264.0076599,3.857009649,264.0076599,4.225973129,264.0076599,3.896572351,264.0076599,3.836313725,264.0076599,5.339993954,264.0076599,3.886353016,
262.9866943,4.457164764,262.9866943,10,262.9866943,10,262.9866943,10,262.9866943,10,262.9866943,10,
262.0048828,10,262.0048828,10,262.0048828,5.148844242,262.0048828,10,262.0048828,10,262.0048828,10,
260.9837341,3.871072292,260.9837341,3.940375328,260.9837341,4.085130215,260.9837341,3.992009163,260.9837341,4.294734955,260.9837341,4.29032135,
260.001709,3.994960546,260.001709,3.802681208,260.001709,4.014176846,260.001709,3.830537319,260.001709,3.898974657,260.001709,3.949189425,
259.0196533,4.043435097,259.0196533,4.767554283,259.0196533,4.302175522,259.0196533,4.208234787,259.0196533,10,259.0196533,4.946283817,
257.9981384,10,257.9981384,10,257.9981384,10,257.9981384,10,257.9981384,10,257.9981384,10,
257.0158386,4.046591282,257.0158386,3.696888447,257.0158386,4.053748131,257.0158386,3.780140638,257.0158386,3.959761143,257.0158386,4.06259346,
255.9941406,3.995860338,255.9941406,5.003554344,255.9941406,4.394826412,255.9941406,4.160511494,255.9941406,10,255.9941406,10,
255.011673,3.843358278,255.011673,3.897572517,255.011673,10,255.011673,4.114598751,255.011673,4.097466946,255.011673,3.918495417,
253.9897461,10,253.9897461,10,253.9897461,10,253.9897461,10,253.9897461,10,253.9897461,10,
253.0070496,4.968615532,253.0070496,4.463445663,253.0070496,4.182824135,253.0070496,5.242709637,253.0070496,4.56730032,253.0070496,4.509016991,
251.9849548,3.880634785,251.9849548,4.311310768,251.9849548,5.221116066,251.9849548,4.73754549,251.9849548,4.752065182,251.9849548,10,
251.0020752,10,251.0020752,10,251.0020752,4.166049004,251.0020752,10,251.0020752,10,251.0020752,10,
250.0190887,10,250.0190887,4.248633385,250.0190887,3.920179605,250.0190887,4.370895863,250.0190887,4.408409119,250.0190887,3.961581945,
248.9966736,4.132071495,248.9966736,4.353870869,248.9966736,4.414842606,248.9966736,4.01035881,248.9966736,4.804029465,248.9966736,4.783476353,
248.0135193,3.882925987,248.0135193,3.82943511,248.0135193,3.918325186,248.0135193,3.778186321,248.0135193,3.940487862,248.0135193,3.860026121,
246.9909363,3.966884375,246.9909363,3.908899307,246.9909363,3.958839655,246.9909363,3.916757584,246.9909363,3.878549099,246.9909363,4.109241009,
246.0075531,3.863743544,246.0075531,4.142391682,246.0075531,4.364159107,246.0075531,4.119521141,246.0075531,4.085659027,246.0075531,4.173404694,
244.9847412,4.597122669,244.9847412,4.040999889,244.9847412,3.866369009,244.9847412,10,244.9847412,4.071055889,244.9847412,4.52670145,
244.0011902,4.251111507,244.0011902,4.7615695,244.0011902,4.462097645,244.0011902,5.081343651,244.0011902,10,244.0011902,10,
243.0175476,3.866556168,243.0175476,4.178614616,243.0175476,4.153019428,243.0175476,4.06379652,243.0175476,3.962812662,243.0175476,4.044447899,
241.9944458,3.97060895,241.9944458,3.950222254,241.9944458,4.062074661,241.9944458,3.906656265,241.9944458,3.889815092,241.9944458,4.137028217,
241.0106201,4.518053055,241.0106201,10,241.0106201,4.741227627,241.0106201,4.739827633,241.0106201,4.438333511,241.0106201,4.724780083,
239.9873657,3.839871168,239.9873657,3.830394506,239.9873657,4.346977234,239.9873657,4.508528709,239.9873657,4.142826557,239.9873657,3.858427525,
239.0033417,4.018890858,239.0033417,4.024271965,239.0033417,4.572851658,239.0033417,3.900647879,239.0033417,3.914402485,239.0033417,5.025009632,
238.0192261,3.961758614,238.0192261,4.286598206,238.0192261,10,238.0192261,10,238.0192261,4.192376614,238.0192261,4.036476135,
236.9956665,5.014562607,236.9956665,10,236.9956665,5.312384605,236.9956665,4.500938892,236.9956665,4.074701309,236.9956665,4.354628563,
236.0113678,5.334947109,236.0113678,4.350961208,236.0113678,4.289226532,236.0113678,4.221874237,236.0113678,3.907643795,236.0113678,4.705346584,
234.9876099,3.674420118,234.9876099,4.105070114,234.9876099,10,234.9876099,10,234.9876099,3.818272829,234.9876099,3.937302113,
234.0031586,3.973879814,234.0031586,4.012125015,234.0031586,10,234.0031586,10,234.0031586,10,234.0031586,4.749524117,
233.0186005,4.61848259,233.0186005,10,233.0186005,10,233.0186005,10,233.0186005,4.489348412,233.0186005,10,
231.9945526,4.438186169,231.9945526,4.097918034,231.9945526,10,231.9945526,3.545696974,231.9945526,4.571657181,231.9945526,3.919806957,
231.0098114,10,231.0098114,10,231.0098114,3.85394311,231.0098114,4.242822647,231.0098114,10,231.0098114,4.58168602,
229.9855957,4.009084225,229.9855957,3.902640343,229.9855957,10,229.9855957,4.043031216,229.9855957,3.865782499,229.9855957,3.954658747,
229.0006714,4.230607986,229.0006714,4.659255981,229.0006714,5.259390831,229.0006714,10,229.0006714,4.303329945,229.0006714,10,
228.0157013,3.65858984,228.0157013,3.733254194,228.0157013,3.643471241,228.0157013,3.649826288,228.0157013,3.789825439,228.0157013,3.647772074,
226.9911957,3.794952393,226.9911957,3.800065756,226.9911957,3.792071342,226.9911957,3.730129004,226.9911957,3.782601833,226.9911957,3.741234064,
226.0059967,3.804798365,226.0059967,3.867957115,226.0059967,3.83587575,226.0059967,3.955312252,226.0059967,3.98753953,226.0059967,3.857252836,
224.9813385,3.719894886,224.9813385,3.80809474,224.9813385,3.67150116,224.9813385,3.701952457,224.9813385,3.746578693,224.9813385,3.672903538,
223.9959869,3.764317036,223.9959869,3.820481539,223.9959869,3.748607635,223.9959869,3.873568535,223.9959869,3.746947289,223.9959869,4.023049831,
223.0105438,3.888172626,223.0105438,3.747588396,223.0105438,4.064230919,223.0105438,3.880300045,223.0105438,3.878602743,223.0105438,3.822099447,
221.9855957,3.909140348,221.9855957,3.976451635,221.9855957,3.932006836,221.9855957,3.772959232,221.9855957,3.942711115,221.9855957,3.848074436,
221,3.719082117,221,3.743554592,221,3.64646697,221,4.148856163,221,4.049741745,221,3.921443939,
220.0142975,4.012690067,220.0142975,3.898556232,220.0142975,3.961405993,220.0142975,4.451491356,220.0142975,3.895418882,220.0142975,4.144339085,
218.9891205,3.676625729,218.9891205,3.749526978,218.9891205,4.02046299,218.9891205,3.888418198,218.9891205,4.34179306,218.9891205,3.964482307,
218.0032501,3.62250185,218.0032501,3.709188223,218.0032501,3.478430271,218.0032501,3.612809658,218.0032501,3.554665089,218.0032501,3.480788946,
217.0173187,3.851930857,217.0173187,3.917081118,217.0173187,10,217.0173187,4.508167744,217.0173187,10,217.0173187,3.832127094,
215.9918518,3.465961933,215.9918518,3.660622835,215.9918518,3.443318367,215.9918518,3.525146723,215.9918518,3.500128746,215.9918518,3.547139406,
215.0057373,4.000816822,215.0057373,10,215.0057373,3.633783817,215.0057373,4.365469933,215.0057373,4.353192329,215.0057373,4.059684753,
214.0195618,3.461197853,214.0195618,3.681015015,214.0195618,3.583576441,214.0195618,3.676182508,214.0195618,3.61743021,214.0195618,3.546713591,
212.9938354,4.277422905,212.9938354,4.304529667,212.9938354,4.319011211,212.9938354,10,212.9938354,10,212.9938354,4.153330326,
212.0074921,3.543280125,212.0074921,3.52230382,212.0074921,3.46351552,212.0074921,3.452525616,212.0074921,3.666986942,212.0074921,3.834225893,
210.9815826,3.613901377,210.9815826,3.565145731,210.9815826,3.475610733,210.9815826,3.617237091,210.9815826,3.592779636,210.9815826,3.479114771,
209.9950714,3.435435534,209.9950714,3.498754263,209.9950714,3.57369256,209.9950714,3.460555077,209.9950714,3.705787659,209.9950714,3.554195404,
209.0084534,3.443789482,209.0084534,3.657119036,209.0084534,3.632844925,209.0084534,3.678345203,209.0084534,3.729817867,209.0084534,3.54088378,
207.9823303,3.926459074,207.9823303,4.260914326,207.9823303,4.12537241,207.9823303,4.30450058,207.9823303,10,207.9823303,3.878658295,
206.995575,4.231791496,206.995575,4.463857651,206.995575,3.819333792,206.995575,5.015776157,206.995575,4.316597462,206.995575,10,
206.0087585,3.511337042,206.0087585,3.470457792,206.0087585,3.6338799,206.0087585,3.479353666,206.0087585,3.757129669,206.0087585,3.455594778,
204.9823456,3.417927027,204.9823456,3.532385588,204.9823456,3.409095049,204.9823456,3.475971699,204.9823456,3.513913631,204.9823456,3.572496891,
203.9953613,3.585858583,203.9953613,3.402652502,203.9953613,3.599201679,203.9953613,3.525553465,203.9953613,3.436007261,203.9953613,3.609497547,
203.0082855,3.621694803,203.0082855,3.598758459,203.0082855,3.437236071,203.0082855,3.422010183,203.0082855,3.865077019,203.0082855,3.600492716,
201.9816742,3.408248901,201.9816742,3.483700037,201.9816742,3.484791517,201.9816742,3.350170135,201.9816742,3.462010145,201.9816742,3.361146688,
200.9944458,3.282792807,200.9944458,3.501768827,200.9944458,3.397368431,200.9944458,3.745821714,200.9944458,3.30924654,200.9944458,3.463501215,
200.0071564,3.424654245,200.0071564,3.546572685,200.0071564,3.265445709,200.0071564,3.472409725,200.0071564,3.511973619,200.0071564,3.282252073,

LN46_0.75_1_0.5mL_s_0.5mL_Ti_1h,
LN46_0.75_1_0.5mL_s_0.5mL_Ti_1h
Collection Time: 2/1/2024 10:52:21 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 10:09:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 10:09:22 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 211.0

LN46_0.75_2_0.5mL_s_0.5mL_Ti_1h,
LN46_0.75_2_0.5mL_s_0.5mL_Ti_1h
Collection Time: 2/1/2024 10:54:45 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 10:09:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 10:09:22 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 207.0

LN46_0.75_2_0.5mL_s_0.5mL_Ti_1h_r,
LN46_0.75_2_0.5mL_s_0.5mL_Ti_1h_r
Collection Time: 2/1/2024 10:55:51 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 10:09:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 10:09:22 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 201.0

LN46_0.75_3_0.5mL_s_0.5mL_Ti_1h,
LN46_0.75_3_0.5mL_s_0.5mL_Ti_1h
Collection Time: 2/1/2024 10:57:29 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 10:09:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 10:09:22 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 202.0

LN46_0.75_3_0.5mL_s_0.5mL_Ti_1h_r,
LN46_0.75_3_0.5mL_s_0.5mL_Ti_1h_r
Collection Time: 2/1/2024 10:58:38 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 10:09:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 10:09:22 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 200.0

LN46_0.75_4_0.5mL_s_0.5mL_Ti_1h,
LN46_0.75_4_0.5mL_s_0.5mL_Ti_1h
Collection Time: 2/1/2024 11:01:35 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 10:09:19 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 10:09:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 10:09:22 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 200.0

